startup,sector,subsector,city,investor,investmenttype,amountinusd,date,source,year,quarter,month
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df1,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
Unknown,Unknown,,Unknown,,Unknown,,,df2,2018,1,1
